Edges: (2, 2, 2), Vertices: (5, 5, 5, 5), ΔΘ: -5
Edges: (4, 3, 2), Vertices: (6, 6, 7, 7), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (6, 7, 5, 5), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (6, 7, 5, 6), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (6, 7, 5, 7), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (6, 7, 6, 5), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (6, 7, 6, 6), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (6, 7, 6, 7), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (6, 7, 7, 5), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (6, 7, 7, 6), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (6, 7, 7, 7), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 5, 5, 5), ΔΘ: 5
Edges: (4, 3, 2), Vertices: (7, 5, 5, 6), ΔΘ: 5
Edges: (4, 3, 2), Vertices: (7, 5, 5, 7), ΔΘ: 5
Edges: (4, 3, 2), Vertices: (7, 5, 6, 5), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (7, 5, 6, 6), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (7, 5, 6, 7), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (7, 5, 7, 5), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 5, 7, 6), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 5, 7, 7), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 6, 5, 5), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (7, 6, 5, 6), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (7, 6, 5, 7), ΔΘ: 7
Edges: (4, 3, 2), Vertices: (7, 6, 6, 5), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 6, 6, 6), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 6, 6, 7), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 6, 7, 5), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 6, 7, 6), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 6, 7, 7), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 7, 5, 5), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 7, 5, 6), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 7, 5, 7), ΔΘ: 9
Edges: (4, 3, 2), Vertices: (7, 7, 6, 5), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 7, 6, 6), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 7, 6, 7), ΔΘ: 11
Edges: (4, 3, 2), Vertices: (7, 7, 7, 5), ΔΘ: 13
Edges: (4, 3, 2), Vertices: (7, 7, 7, 6), ΔΘ: 13
Edges: (4, 3, 2), Vertices: (7, 7, 7, 7), ΔΘ: 13
Edges: (4, 3, 3), Vertices: (5, 5, 5, 5), ΔΘ: 1
Edges: (4, 3, 3), Vertices: (5, 5, 5, 6), ΔΘ: 1
Edges: (4, 3, 3), Vertices: (5, 5, 5, 7), ΔΘ: 1
Edges: (4, 3, 3), Vertices: (5, 5, 6, 5), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (5, 5, 6, 6), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (5, 5, 6, 7), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (5, 5, 7, 5), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 5, 7, 6), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 5, 7, 7), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 6, 5, 5), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (5, 6, 5, 6), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (5, 6, 5, 7), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (5, 6, 6, 5), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 6, 6, 6), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 6, 6, 7), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 6, 7, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (5, 6, 7, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (5, 6, 7, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (5, 7, 5, 5), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 7, 5, 6), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 7, 5, 7), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (5, 7, 6, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (5, 7, 6, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (5, 7, 6, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (5, 7, 7, 5), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (5, 7, 7, 6), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (5, 7, 7, 7), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 5, 5, 5), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (6, 5, 5, 6), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (6, 5, 5, 7), ΔΘ: 3
Edges: (4, 3, 3), Vertices: (6, 5, 6, 5), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (6, 5, 6, 6), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (6, 5, 6, 7), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (6, 5, 7, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 5, 7, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 5, 7, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 6, 5, 5), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (6, 6, 5, 6), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (6, 6, 5, 7), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (6, 6, 6, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 6, 6, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 6, 6, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 6, 7, 5), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 6, 7, 6), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 6, 7, 7), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 7, 5, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 7, 5, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 7, 5, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (6, 7, 6, 5), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 7, 6, 6), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 7, 6, 7), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (6, 7, 7, 5), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (6, 7, 7, 6), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (6, 7, 7, 7), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 5, 5, 5), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (7, 5, 5, 6), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (7, 5, 5, 7), ΔΘ: 5
Edges: (4, 3, 3), Vertices: (7, 5, 6, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (7, 5, 6, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (7, 5, 6, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (7, 5, 7, 5), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 5, 7, 6), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 5, 7, 7), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 6, 5, 5), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (7, 6, 5, 6), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (7, 6, 5, 7), ΔΘ: 7
Edges: (4, 3, 3), Vertices: (7, 6, 6, 5), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 6, 6, 6), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 6, 6, 7), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 6, 7, 5), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 6, 7, 6), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 6, 7, 7), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 7, 5, 5), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 7, 5, 6), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 7, 5, 7), ΔΘ: 9
Edges: (4, 3, 3), Vertices: (7, 7, 6, 5), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 7, 6, 6), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 7, 6, 7), ΔΘ: 11
Edges: (4, 3, 3), Vertices: (7, 7, 7, 5), ΔΘ: 13
Edges: (4, 3, 3), Vertices: (7, 7, 7, 6), ΔΘ: 13
Edges: (4, 3, 3), Vertices: (7, 7, 7, 7), ΔΘ: 13
Edges: (4, 3, 4), Vertices: (5, 5, 5, 5), ΔΘ: 1
Edges: (4, 3, 4), Vertices: (5, 5, 5, 6), ΔΘ: 1
Edges: (4, 3, 4), Vertices: (5, 5, 5, 7), ΔΘ: 1
Edges: (4, 3, 4), Vertices: (5, 5, 6, 5), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (5, 5, 6, 6), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (5, 5, 6, 7), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (5, 5, 7, 5), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 5, 7, 6), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 5, 7, 7), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 6, 5, 5), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (5, 6, 5, 6), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (5, 6, 5, 7), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (5, 6, 6, 5), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 6, 6, 6), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 6, 6, 7), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 6, 7, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (5, 6, 7, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (5, 6, 7, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (5, 7, 5, 5), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 7, 5, 6), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 7, 5, 7), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (5, 7, 6, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (5, 7, 6, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (5, 7, 6, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (5, 7, 7, 5), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (5, 7, 7, 6), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (5, 7, 7, 7), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 5, 5, 5), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (6, 5, 5, 6), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (6, 5, 5, 7), ΔΘ: 3
Edges: (4, 3, 4), Vertices: (6, 5, 6, 5), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (6, 5, 6, 6), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (6, 5, 6, 7), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (6, 5, 7, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 5, 7, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 5, 7, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 6, 5, 5), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (6, 6, 5, 6), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (6, 6, 5, 7), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (6, 6, 6, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 6, 6, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 6, 6, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 6, 7, 5), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 6, 7, 6), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 6, 7, 7), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 7, 5, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 7, 5, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 7, 5, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (6, 7, 6, 5), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 7, 6, 6), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 7, 6, 7), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (6, 7, 7, 5), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (6, 7, 7, 6), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (6, 7, 7, 7), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 5, 5, 5), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (7, 5, 5, 6), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (7, 5, 5, 7), ΔΘ: 5
Edges: (4, 3, 4), Vertices: (7, 5, 6, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (7, 5, 6, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (7, 5, 6, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (7, 5, 7, 5), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 5, 7, 6), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 5, 7, 7), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 6, 5, 5), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (7, 6, 5, 6), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (7, 6, 5, 7), ΔΘ: 7
Edges: (4, 3, 4), Vertices: (7, 6, 6, 5), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 6, 6, 6), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 6, 6, 7), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 6, 7, 5), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 6, 7, 6), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 6, 7, 7), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 7, 5, 5), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 7, 5, 6), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 7, 5, 7), ΔΘ: 9
Edges: (4, 3, 4), Vertices: (7, 7, 6, 5), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 7, 6, 6), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 7, 6, 7), ΔΘ: 11
Edges: (4, 3, 4), Vertices: (7, 7, 7, 5), ΔΘ: 13
Edges: (4, 3, 4), Vertices: (7, 7, 7, 6), ΔΘ: 13
Edges: (4, 3, 4), Vertices: (7, 7, 7, 7), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (5, 5, 5, 5), ΔΘ: 3
Edges: (4, 4, 2), Vertices: (5, 5, 5, 6), ΔΘ: 3
Edges: (4, 4, 2), Vertices: (5, 5, 5, 7), ΔΘ: 3
Edges: (4, 4, 2), Vertices: (5, 5, 6, 5), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (5, 5, 6, 6), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (5, 5, 6, 7), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (5, 5, 7, 5), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 5, 7, 6), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 5, 7, 7), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 6, 5, 5), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (5, 6, 5, 6), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (5, 6, 5, 7), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (5, 6, 6, 5), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 6, 6, 6), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 6, 6, 7), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 6, 7, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (5, 6, 7, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (5, 6, 7, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (5, 7, 5, 5), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 7, 5, 6), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 7, 5, 7), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (5, 7, 6, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (5, 7, 6, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (5, 7, 6, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (5, 7, 7, 5), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (5, 7, 7, 6), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (5, 7, 7, 7), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 5, 5, 5), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (6, 5, 5, 6), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (6, 5, 5, 7), ΔΘ: 5
Edges: (4, 4, 2), Vertices: (6, 5, 6, 5), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (6, 5, 6, 6), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (6, 5, 6, 7), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (6, 5, 7, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 5, 7, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 5, 7, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 6, 5, 5), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (6, 6, 5, 6), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (6, 6, 5, 7), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (6, 6, 6, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 6, 6, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 6, 6, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 6, 7, 5), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 6, 7, 6), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 6, 7, 7), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 7, 5, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 7, 5, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 7, 5, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (6, 7, 6, 5), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 7, 6, 6), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 7, 6, 7), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (6, 7, 7, 5), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (6, 7, 7, 6), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (6, 7, 7, 7), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 5, 5, 5), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (7, 5, 5, 6), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (7, 5, 5, 7), ΔΘ: 7
Edges: (4, 4, 2), Vertices: (7, 5, 6, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (7, 5, 6, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (7, 5, 6, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (7, 5, 7, 5), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 5, 7, 6), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 5, 7, 7), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 6, 5, 5), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (7, 6, 5, 6), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (7, 6, 5, 7), ΔΘ: 9
Edges: (4, 4, 2), Vertices: (7, 6, 6, 5), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 6, 6, 6), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 6, 6, 7), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 6, 7, 5), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 6, 7, 6), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 6, 7, 7), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 7, 5, 5), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 7, 5, 6), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 7, 5, 7), ΔΘ: 11
Edges: (4, 4, 2), Vertices: (7, 7, 6, 5), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 7, 6, 6), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 7, 6, 7), ΔΘ: 13
Edges: (4, 4, 2), Vertices: (7, 7, 7, 5), ΔΘ: 15
Edges: (4, 4, 2), Vertices: (7, 7, 7, 6), ΔΘ: 15
Edges: (4, 4, 2), Vertices: (7, 7, 7, 7), ΔΘ: 15
Edges: (4, 4, 3), Vertices: (5, 5, 5, 5), ΔΘ: 3
Edges: (4, 4, 3), Vertices: (5, 5, 5, 6), ΔΘ: 3
Edges: (4, 4, 3), Vertices: (5, 5, 5, 7), ΔΘ: 3
Edges: (4, 4, 3), Vertices: (5, 5, 6, 5), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (5, 5, 6, 6), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (5, 5, 6, 7), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (5, 5, 7, 5), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 5, 7, 6), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 5, 7, 7), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 6, 5, 5), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (5, 6, 5, 6), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (5, 6, 5, 7), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (5, 6, 6, 5), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 6, 6, 6), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 6, 6, 7), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 6, 7, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (5, 6, 7, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (5, 6, 7, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (5, 7, 5, 5), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 7, 5, 6), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 7, 5, 7), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (5, 7, 6, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (5, 7, 6, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (5, 7, 6, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (5, 7, 7, 5), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (5, 7, 7, 6), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (5, 7, 7, 7), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 5, 5, 5), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (6, 5, 5, 6), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (6, 5, 5, 7), ΔΘ: 5
Edges: (4, 4, 3), Vertices: (6, 5, 6, 5), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (6, 5, 6, 6), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (6, 5, 6, 7), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (6, 5, 7, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 5, 7, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 5, 7, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 6, 5, 5), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (6, 6, 5, 6), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (6, 6, 5, 7), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (6, 6, 6, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 6, 6, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 6, 6, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 6, 7, 5), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 6, 7, 6), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 6, 7, 7), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 7, 5, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 7, 5, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 7, 5, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (6, 7, 6, 5), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 7, 6, 6), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 7, 6, 7), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (6, 7, 7, 5), ΔΘ: 13
Edges: (4, 4, 3), Vertices: (6, 7, 7, 6), ΔΘ: 13
Edges: (4, 4, 3), Vertices: (6, 7, 7, 7), ΔΘ: 13
Edges: (4, 4, 3), Vertices: (7, 5, 5, 5), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (7, 5, 5, 6), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (7, 5, 5, 7), ΔΘ: 7
Edges: (4, 4, 3), Vertices: (7, 5, 6, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (7, 5, 6, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (7, 5, 6, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (7, 5, 7, 5), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (7, 5, 7, 6), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (7, 5, 7, 7), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (7, 6, 5, 5), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (7, 6, 5, 6), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (7, 6, 5, 7), ΔΘ: 9
Edges: (4, 4, 3), Vertices: (7, 6, 6, 5), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (7, 6, 6, 6), ΔΘ: 11
Edges: (4, 4, 3), Vertices: (7, 6, 6, 7), ΔΘ: 11
